Afrika	África
Vickers hardheidstoets	Dureza Vickers
Universiteit van Birmingham	Universidade de Birmingham
Al-Ahly SC	Al-Ahly Sporting Club
Vroueregte	Direitos da mulher
Tugelawaterval	Cataratas do Tugela
Sin van die lewe	Sentido da vida
Ekklesiologie	Eclesiologia
Nomos	Nomo
Ougelowiges	Velhos crentes
Lateraal	Consoante lateral
Heuwel van Kruise	Colina das Cruzes
Suid-Afrikaanse Lugdiens	South African Airways
SECAM	SECAM
P. T. Barnum	P. T. Barnum
Atheense demokrasie	Democracia ateniense
McFly	McFly
Salisbury (dubbelsinnig)	Salisbury (desambiguação)
MX	MX
Montgomery	Montgomery
KISS	Kiss (desambiguação)
Wellington	Wellington (desambiguação)
Lobito	Lobito
Pointe-Noire	Pointe-Noire
Gembloers	Gembloux
Wildsvleis	Ave de caça
Belgiese Rewolusie	Revolução Belga
Cleveland	Cleveland (desambiguação)
Naturalisme	Naturalismo
Plymouth (dubbelsinnig)	Plymouth
Wilmington	Wilmington
Abstraksie (rekenaarwetenskap)	Abstração (programação)
Cartouche	Cartucho egípcio
Abel	Abel (desambiguação)
Burlington	Burlington
Rosetta	Roseta
31ste eeu v.C.	Século XXXI a.C.
Lusitania	Lusitânia (desambiguação)
Mustang	Mustang
Laval	Laval
Princeton	Princeton (desambiguação)
Lamniformes	Lamniformes
Champions League (dubbelsinnig)	Liga dos Campeões
The Works	The Works (álbum de Queen)
Douglas	Douglas
Lens	Lens
Arlington	Arlington
Mimas	Mimas
LP	LP (desambiguação)
Stratford	Stratford
SAP	SAP
Vlag van die Kanariese Eilande	Bandeira da Comunidade Autónoma das Canárias
Gaia (dubbelsinnig)	Gaia
32-Bataljon	Batalhão Búfalo
Dione	Dione (desambiguação)
32ste eeu v.C.	Século XXXII a.C.
Oberon	Oberon (desambiguação)
Harald III van Denemarke	Haroldo III da Dinamarca
Verenigde Koninkryk (dubbelsinnig)	Reino Unido (desambiguação)
Elf (dubbelsinnig)	Elf
Detroit (dubbelsinnig)	Detroit (desambiguação)
Santander	Santander
Mombasa	Mombaça (Quênia)
Rolls-Royce	Rolls-Royce
Armada	Armada
Koersk (dubbelsinnig)	Kursk (desambiguação)
Adelaide	Adelaide
Halle, Noordryn-Wesfale	Halle (Renânia do Norte-Vestfália)
Instrument	Instrumento
Tacoma Narrowsbrugramp	Ponte Tacoma Narrows
Chevrolet Impala	Chevrolet Impala
Frederiksborg-paleis	Palácio de Frederiksborg
Vesta (dubbelsinnig)	Vesta (desambiguação)
Brighton (dubbelsinnig)	Brighton (desambiguação)
Lol	LOL (desambiguação)
Athena (dubbelsinnig)	Athena
Zosterops	Zosterops
Mediaan	Mediana (estatística)
Mark Shuttleworth	Mark Shuttleworth
Devon (dubbelsinnig)	Devon (desambiguação)
Roman (dubbelsinnig)	Roman
Sampioen	Champignon
Pous Gregorius XII	Papa Gregório XII
Pous Innocentius VII	Papa Inocêncio VII
Pous Martinus IV	Papa Martinho IV
Pous Marinus I	Papa Marinho I
Pous Victor III	Papa Vítor III
Pous Honorius IV	Papa Honório IV
Protea	Protea
Grieks (dubbelsinnig)	Grego
Natal	Natal (desambiguação)
Genusgroep	Tribo (biologia)
Pous Johannes IX	Papa João IX
Pous Johannes XVII	Papa João XVII
Pous Leo VIII	Papa Leão VIII
Pous Paschalis II	Papa Pascoal II
Pous Sergius IV	Papa Sérgio IV
Pous Johannes XIV	Papa João XIV
Pous Johannes X	Papa João X
Pous Johannes XIX	Papa João XIX
Pous Gregorius VI	Papa Gregório VI
Ammonoidea	Ammonoidea
Lys van Europese lande	Lista de Estados soberanos e territórios dependentes da Europa
Lys van Afrika-lande	Lista de países e territórios da África
Pous Leo IV	Papa Leão IV
Felis	Felis
Madurai	Madurai
Kali-joega	Kali Yuga
Pous Sergius II	Papa Sérgio II
Pous Johannes XV	Papa João XV
Suidersee	Golfo Zuiderzee
Materiaalkunde	Ciência dos materiais
Mars-la-Tour	Mars-la-Tour
Anglo-Zoeloe-oorlog	Guerra Anglo-Zulu
Indiese kalender	Calendário nacional indiano
Sitar	Sitar
Elizabeth Gaskell	Elizabeth Gaskell
Saint Georges	Saint-Georges
Mons (dubbelsinnigheid)	Mons (desambiguação)
Act of Union	Ato de União
Muse (dubbelsinnig)	Muse (desambiguação)
Titania	Titania (desambiguação)
Kremlin (dubbelsinnigheid)	Kremlin (desambiguação)
Kleinrooivalk	Peneireiro-das-torres
Internasionale Buro vir Mate en Gewigte	Escritório Internacional de Pesos e Medidas
Malin Åkerman	Malin Åkerman
Keltiese kruis	Cruz Céltica
Hamburg (dubbelsinnig)	Hamburgo (desambiguação)
JQuery	JQuery
Kwikstertjie	Alvéola
Brandmondsindroom	Glossodinia
Nachitsjewan (stad)	Naquichevão (cidade)
Oorspraak	Crosstalk
Erdenet	Erdenet
Labrador	Labrador (desambiguação)
Annie Cannon	Annie Jump Cannon
Kapmes	Machete
Koninkryk van Skotland	Reino da Escócia
Leh	Leh
Witborsvleivalk	Tartaranhão-rabilongo
Nieu-Holland	Nova Holanda (desambiguação)
Pariteit	Números pares e ímpares
Zutendaal	Zutendaal
Netbal	Netball
Abiogenese	Abiogênese
Roosspreeu	Estorninho-rosado
Johor Bahru	Johor Bahru
Zvishavane	Zvishavane
Mierleeu	Formiga-leão
401 v.C.	401 a.C.
402 v.C.	402 a.C.
Honfleur	Honfleur
Nasionale lied van Suid-Afrika	Hino nacional da África do Sul
403 v.C.	403 a.C.
Ann Radcliffe	Ann Radcliffe
Palataal	Consoante palatal
Hiperreus	Estrela hipergigante
Stefka Kostadinova	Stefka Kostadinova
Saartjie Baartman	Saartjie Baartman
407 v.C.	407 a.C.
Rochelimiet	Limite de Roche
Saint-Jean-de-Luz	Saint-Jean-de-Luz
408 v.C.	408 a.C.
William John Macquorn Rankine	William John Macquorn Rankine
Montreal (dubbelsinnig)	Montreal (desambiguação)
Eerste Oorgangstydperk van Egipte	Primeiro Período Intermediário
409 v.C.	409 a.C.
Kelowna	Kelowna
Vierkante myl	Milha quadrada
410 v.C.	410 a.C.
Gevlekte arend	Águia-pomarina
Vlag van Frans-Polinesië	Bandeira da Polinésia Francesa
Pamukkale	Pamukkale
Vinwalvis	Balaenopteridae
Ratsvlieër	Hesperiidae
Robert Browning	Robert Browning
Suspensie	Suspensão
Steierwerk	Andaime
Lys van motorvervaardigers	Lista de fabricantes de automóveis
Hanga Roa	Hanga Roa
Ennead	Enéade
Tweede heilige oorlog	Segunda Guerra Sacra
Michail Prochorof	Mikhail Prokhorov
Witbaardsterretjie	Gaivina-de-faces-brancas
Matabele-opstand	Segunda Guerra de Matabele
Langbeenjakkalsvoël	Bútio-rabo-canela
Cape York-skiereiland	Península do Cabo York
Pous Urbanus	Papa Urbano
Ojos del Salado	Ojos del Salado
Britt Ekland	Britt Ekland
Leila Khaled	Leila Khaled
Emina Jahović	Emina Jahović
Nancy Sinatra	Nancy Sinatra
Sissel Kyrkjebø	Sissel Kyrkjebø
Kerli	Kerli
Kate Voegele	Kate Voegele
Theodore W. Schultz	Theodore Schultz
Birgit Nilsson	Birgit Nilsson
Sofi Oksanen	Sofi Oksanen
Muriel Spark	Muriel Spark
Belinda Carlisle	Belinda Carlisle
Namibië, Land van die Dapper	Namibia, Land of the Brave
Elaine Paige	Elaine Paige
Caroline, Prinses van Hannover	Carolina do Mónaco
Frida Boccara	Frida Boccara
Lenny Kuhr	Lenny Kuhr
Jocelyn Bell Burnell	Jocelyn Bell Burnell
Lene Marlin	Lene Marlin
Candice Swanepoel	Candice Swanepoel
Tsai Ing-wen	Tsai Ing-wen
Anna van Pole	Anna Jagiellon
Platkopharder	Mugil cephalus
Robert Bosch GmbH	Robert Bosch GmbH
Louise Brown	Louise Brown
Paleis Soestdijk	Palácio Soestdijk
Vancouver, Washington	Vancouver (Washington)
Erie, Pennsilvanië	Erie (Pensilvânia)
Tuileries-paleis	Palácio das Tulherias
Dassault Mirage III	Dassault Mirage III
Glottaal	Consoante glotal
Flannery O'Connor	Flannery O'Connor
Waterkoedoe	Sitatunga
Mercè Rodoreda	Mercè Rodoreda
Yanni	Yanni
Allah	Alá
Yo-Yo Ma	Yo-Yo Ma
Nezami	Nezami
Vlag van Saint-Pierre en Miquelon	Bandeira de Saint-Pierre e Miquelon
Universiteit van Pittsburgh	Universidade de Pittsburgh
Kasregister	Caixa registradora
Broadway (teater)	Teatro da Broadway
Jakkalsvoëls	Buteo
Hendrik die Jong Koning	Henrique, o Jovem
Quimperlé	Quimperlé
Chlodio	Clódio
AIM-9 Sidewinder	AIM-9 Sidewinder
Vlag van Norfolkeiland	Bandeira da Ilha Norfolk
Vandana Shiva	Vandana Shiva
Mount Whitney	Monte Whitney
Vlam	Chama
Darkhan	Darhan
Gewone jaar	Ano comum
46664	46664
Bevuisting	Fisting
Vlag van Guam	Bandeira de Guam
Vlag van die Pitcairneilande	Bandeira de Pitcairn
Wapen van Jordanië	Brasão de armas da Jordânia
Pous Stefanus VII	Papa Estêvão VII
Ivete Sangalo	Ivete Sangalo
Republieke van die Sowjetunie	Repúblicas da União Soviética
Orkaan Gustav	Furacão Gustav
Lys van Pokémon	Lista de Pokémon
Columba	São Columba
474 v.C.	474 a.C.
Ludovico Sforza	Ludovico Sforza
Romeinse diktator	Ditador romano
Ї (Cyrillies)	Ї
Ў	Ў
Seewier	Macroalga
Hiram Bingham III	Hiram Bingham
Essebroek	Essebroek
Erichem	Erichem
Est, Nederland	Est (Países Baixos)
Sagittarius A	Sagittarius A
Seeus	Zeêuws
As You Like It	As You Like It
Staurakios van Bisantium	Estaurácio
Akkresieskyf	Disco de acreção
Ewijk, Beuningen	Ewijk
Marina Silva	Marina Silva
Pentium 4	Pentium 4
Solapur	Sholapur
Citlaltépetl	Pico de Orizaba
Kwantum-chromodinamika	Cromodinâmica quântica
Kernreaksie	Reação nuclear
Margaret Bourke-White	Margaret Bourke-White
Annonay	Annonay
Monoteletisme	Monotelismo
R.D. Laing	Ronald Laing
Pous Stefanus VI	Papa Estêvão VI
Winburg	Winburg
Njala	Niala
Winnie Madikizela-Mandela	Winnie Madikizela-Mandela
Graça Machel	Graça Machel
Australopithecus africanus	Australopithecus africanus
Öland	Öland
Volksparty vir Vryheid en Demokrasie	Partido Popular para a Liberdade e Democracia
Swartwitpens	Palanca-negra
Uitgestorwe in die wildernis	Espécie extinta na natureza
ChristenUnie	União Cristã (Países Baixos)
Barnsteenroete	Rota do Âmbar
Kitwe	Kitwe
Sparidae	Sparidae
Niihau	Niihau
Echeneidae	Rêmora
Columbus, Georgia	Columbus (Geórgia)
TuS Mechtersheim	TuS Mechtersheim
Pous Gregorius	Papa Gregório
Albakoor	Thunnus alalunga
Mirafra	Mirafra
Radiale snelheid	Velocidade radial
MuseScore	MuseScore
Takayuki Suzuki	Takayuki Suzuki
Sweepdiertjie	Flagelado
Lys van grootste sterre	Lista das maiores estrelas conhecidas
Theatre of Tragedy	Theatre of Tragedy
Provinsies van Algerië	Províncias da Argélia
500 v.C.	500 a.C.
Deadache	Deadache
Joan Rivers	Joan Rivers
Afsluitdyk	Afsluitdijk
Borsbeeld	Busto
Loopgraaf	Guerra de trincheiras
Comrat	Comrat
Provensaals	Provençal (dialeto)
Afrikaanse siwet	Civeta-africana
509 v.C.	509 a.C.
Rooikeelkoester	Petinha-de-garganta-ruiva
Teenpous Victor IV (Octavianus)	Antipapa Vítor IV (1159-1164)
Strix (genus)	Strix
Noah Webster	Noah Webster
Raoult se wet	Lei de Raoult
Witvlerksterretjie	Gaivina-de-asa-branca
Vlag van die Madeiraeilande	Bandeira da Região Autónoma da Madeira
Koesj	Reino de Cuche
Bilzen	Bilzen
Online Mendelian Inheritance in Man	Online Mendelian Inheritance in Man
Homininae	Homininae
Vyf Dinastieë en Tien Koninkryke	Período das Cinco Dinastias e dos Dez Reinos
Kleinflamink	Flamingo-pequeno
John Flamsteed	John Flamsteed
Beringen	Beringen (Bélgica)
Mindaugas	Mindaugas
Vlaminge	Flamengos
Vlag van Amerikaans-Samoa	Bandeira da Samoa Americana
Oreade	Oréade
Bulgaars-Ortodokse Kerk	Igreja Ortodoxa Búlgara
Costa Ricaanse colón	Colón costa-riquenho
Grigori Potjomkin	Grigori Alexandrovich Potemkin
Statius	Estácio
Bergkwagga	Equus zebra
Académica de Coimbra	Associação Académica de Coimbra – Organismo Autónomo de Futebol
Taksidermie	Taxidermia
Juliusz Słowacki	Juliusz Słowacki
Rolls-Royce plc	Rolls-Royce plc
Gujranwala	Gujranwala
Khulna	Khulna (cidade)
Changwon	Changwon
Terence Hill	Terence Hill
Inkomstestaat	Demonstração do resultado do exercício
546 v.C.	546 a.C.
Toyota Corolla	Toyota Corolla
Roderik	Rodrigo
Nywerheidsontwerp	Design de produto
Sahoere	Sahuré
Saint-Jean-Cap-Ferrat	Saint-Jean-Cap-Ferrat
Bakteriologie	Bacteriologia
Pousin Johanna	Papisa Joana
Geskiedenis van Malta	História de Malta
Slag van die Nyl	Batalha do Nilo
Sétif	Setif
Tamar van Georgië	Tamara da Geórgia
Pseudochromidae	Pseudochromidae
Microctenopoma	Microctenopoma
Ampisillien	Ampicilina
Dhanbad	Dhanbad
Republiek van Nagorno-Karabach	República do Nagorno-Karabakh
Bani Walid	Bani Walid (cidade)
Amerikaanse koningriethaan	Porphyrio martinica
Paul Kruger	Paul Kruger
Diklofenak	Diclofenaco
Suidelike noorkapper	Baleia-franca-austral
Swartnekswaan	Cisne-de-pescoço-preto
Pete Seeger	Pete Seeger
Eksegese	Exegese
Brilpikkewyn	Pinguim-africano
Maroen	Grená
Gediminas	Gediminas
586 v.C.	586 a.C.
Nieu-Taipei	Nova Taipé
Oenas	Unas
Taichung	Taichung
Pous Stefanus V	Papa Estêvão V
Wheatstonebrug	Ponte de Wheatstone
Tierluislang	Píton-indiana
Vlag van Suid-Georgië en die Suidelike Sandwicheilande	Bandeira das Ilhas Geórgia do Sul e Sandwich do Sul
Ethiopian Airlines	Ethiopian Airlines
Vlag van Montserrat	Bandeira de Montserrat
V12-enjin	Motor V12
Bontkwagga	Equus quagga
Radiografie	Radiografia
Zygmunt Noskowski	Zygmunt Noskowski
Lucy	Lucy (fóssil)
Solenoïed	Solenoide
Piesangboot	Banana split
Dvorak	Dvorak
Harding (dubbelsinnig)	Harding
Jean Baptiste Joseph Delambre	Jean Baptiste Joseph Delambre
Messina	Messina (desambiguação)
Ciabatta	Ciabatta
Sven II van Denemarke	Sueno II da Dinamarca
600 v.C.	600 a.C.
601 v.C.	601 a.C.
Wildemakou	Pato-ferrão
Kaizer Chiefs	Kaizer Chiefs Football Club
Volkswagen Polo	Volkswagen Polo
Maya Yoshida	Maya Yoshida
610 v.C.	610 a.C.
Ontstekingstelsel	Ignição automotiva
Geelborskoester	Petinha-de-peito-amarelo
611 v.C.	611 a.C.
Netelboom	Celtis
Rooistertvlieëvanger	Erythrocercus livingstonei
85ste Oscar-toekenningsaand	Oscar 2013
Gadus	Gadus
Moodygrafiek	Diagrama de Moody
61 Cygni	61 Cygni
Camille Desmoulins	Camille Desmoulins
Diepruimte	Céu profundo
67ste Golden Globe-toekenningsaand	Prêmios Globo de Ouro de 2010
Águas de São Pedro	Águas de São Pedro
Bandwydte	Largura de banda
Visuile	Scotopelia
Xcode	Xcode
Portugese nasionale rugbyspan	Seleção Portuguesa de Rugby Union
Spaanse nasionale rugbyspan	Seleção Espanhola de Rugby Union
Knysna	Knysna
Frikkadel	Frikadeller
Grieks-Ortodokse Kerk van Alexandrië	Igreja Ortodoxa Grega de Alexandria
Rooi Leër	Exército Vermelho
Liberté, égalité, fraternité	Liberté, égalité, fraternité
Holland Park	Holland Park
Württemberg-Baden	Württemberg-Baden
Gewone tarentaal	Galinha-d'angola
Halloween	Dia das bruxas
Argaios I van Makedonië	Argeu I da Macedónia
Novi Beograd	Nova Belgrado
Áo dài	Áo dài
Grafenwöhr	Grafenwöhr
Tipe-spesie	Espécie-tipo
Floor Jansen	Floor Jansen
Myl	Milha
FIFA	Federação Internacional de Futebol
Aristillus	Aristilo
Patent	Patente
Famennium	Fameniano
Air Madagascar	Air Madagascar
Tomojoeki Jamasjita	Tomoyuki Yamashita
Krimoorlog	Guerra da Crimeia
Slipknot	Slipknot
Pow-wow	Pow-wow
Papa Roach	Papa Roach
Sint Rosalia	Santa Rosália
Sun City	Sun City (desambiguação)
Dundee (dubbelsinnig)	Dundee (desambiguação)
Pous Damasus	Papa Dâmaso
Bok (dubbelsinnig)	Bok
Lie	Lie
SAW	SAW
Manx	Manx
Atheriniformes	Atheriniformes
Horst	Holst
Waikiki	Waikiki
Casamancerivier	Rio Casamansa
Stoom	Vapor
Joerodiwi	Loucura por Cristo
Eemsmond	Eemsmond
Siprofloksasien	Ciprofloxacina
A Clockwork Orange	Laranja Mecânica
Krosidoliet	Riebeckita
Olonkinbyen	Olonkinbyen
Santonium	Santoniano
Thorn	Thorn
60ste Oscar-toekenningsaand	Oscar 1988
Ge'ez-skrif	Escrita ge'ez
Kaapse bobbejaan	Papio ursinus
Heidelberg	Heidelberg (desambiguação)
SKA	Square Kilometre Array
Verenigde State van Europa	Estados Unidos da Europa
Ladysmith Black Mambazo	Ladysmith Black Mambazo
Eiterfeld	Eiterfeld
Vaalstreepkoppie	Emberiza impetuani
Neufeld an der Leitha	Neufeld an der Leitha
Lys van lande volgens oppervlak	Lista de países e territórios por área
Orectolobiformes	Orectolobiformes
Kategorie:Duitse maatskappye	Categoria:Empresas da Alemanha
Rooiwangmuisvoël	Rabo-de-junco-de-faces-vermelhas
ICD-10 Hoofstuk IX: Siektes van die bloedsomloopstelsel	CID-10 Capítulo IX: Doenças do sistema circulatório
ICD-10 Hoofstuk XVII: Aangebore misvormings en chromosomale abnormaliteite	CID-10 Capítulo XVII: Malformações congênitas, deformidades e anomalias cromossômicas
Grassnyer	Cortador de grama
Karin Dreijer Andersson	Karin Dreijer Andersson
Alice Bailey	Alice Bailey
Veronica Maggio	Veronica Maggio
Embeth Davidtz	Embeth Davidtz
Penny Heyns	Penelope Heyns
Terri Schiavo	Terri Schiavo
Behati Prinsloo	Behati Prinsloo
Edie Brickell	Edie Brickell
Sarah Stevenson	Sarah Stevenson
Toni Frissell	Toni Frissell
Anastasia Romanowna	Anastasia Romanovna
Dion Fortune	Dion Fortune
Elana Meyer	Elana Meyer
Geelpootstrandloper	Pilrito-peitoral
UEFA Europa-beker	Campeonato Europeu de Futebol
Real Club Deportivo Carabanchel	Real Club Deportivo Carabanchel
Tholos	Tolo (arqueologia)
Karaat	Quilate
Promiskuïteit	Promiscuidade
Apfelstrudel	Apfelstrudel
Diego Forlán	Diego Forlán
Deelstate van Oostenryk	Estados da Áustria
Kleinkolmuskejaatkat	Gineta
Hereford (dubbelsinnig)	Hereford (desambiguação)
Berlyn (dubbelsinnig)	Berlim (desambiguação)
Gemeente	Municípios da Alemanha
Nederland (dubbelsinnig)	Nederland
Kopiereg	Direito autoral
Württemberg-Hohenzollern	Württemberg-Hohenzollern
Edie McClurg	Edie McClurg
Teenpous Alexander V	Antipapa Alexandre V
Robert J. Flaherty	Robert Flaherty
Rehoboth-basters	Rehoboth Basters
Sportfreunde Stiller	Sportfreunde Stiller
71ste Oscar-toekenningsaand	Oscar 1999
Construction Time Again	Construction Time Again
Kremlin	Kremlin
Vyf name van die farao's	Titulatura real egípcia
VfB Homberg	VfB Homberg
Nevirapien	Nevirapina
Frasnium	Frasniano
Gianni Versace	Gianni Versace
Lissotis	Lissotis
Aileen Wuornos	Aileen Wuornos
Dikwark	Diquark
Cirrhitidae	Cirrhitidae
SSV Jahn Regensburg	Sport- und Schwimmverein Jahn 2000 Regensburg
Fin de siècle	Fin de siècle
Been	Osso
Vrystaat Cheetahs	Free State Cheetahs
Algebraïese kromme	Curva algébrica
Olaf I van Denemarke	Olavo I da Dinamarca
Afrikaanse boomvalk	Ógea-africana
Saint-Palais, Pyrénées-Atlantiques	Saint-Palais (Pirenéus Atlânticos)
Waskamer	Área de serviço
Sjinese Keiserryk	Imperador da China
Ronse	Ronse
Verre-Oosterse ekonomiese streek	Região Econômica do Extremo Oriente
Neferirkare	Neferirkaré
Sjepseskare	Chepseskaré
Oeserkaf	Userkaf
Bruineend	Netta erythrophthalma
Chop Suey	Chop suey
Leon Uris	Leon Uris
PEC Zwolle	FC Zwolle
Worpswede	Worpswede
Nioeserre	Niuserré
5de Dinastie van Egipte	V dinastia egípcia
Ka-50	Kamov Ka-50
Menkaoehor	Menkauhor
Pepi I	Pepi I
Neferefre	Neferefré
Teti	Teti (faraó)
Madonna van die Rotse	Virgem das Rochas
Dender	Rio Dendre
George V van die Verenigde Koninkryk	Jorge V do Reino Unido
Ћ	Ћ
Stelselteorie	Teoria de sistemas
Fraserrivier	Rio Fraser
Geelvintuna	Thunnus albacares
Shubra El-Kheima	Shubra El-Kheima
6de Dinastie van Egipte	VI dinastia egípcia
Newry	Newry
Jazz (album)	Jazz (álbum)
Vlag van Tokelau	Bandeira de Toquelau
Río Pilcomayo	Rio Pilcomayo
Coloradorivier (Argentinië)	Rio Colorado (Argentina)
P. D. James	P. D. James
Persoonlikheidsteuring	Transtorno de personalidade
Groenrugreier	Socozinho
Nowodewitsji-klooster	Convento de Novodevichy
Masahiko Kimura	Masahiko Kimura (judoca)
Casey Affleck	Casey Affleck
Broken Hill	Broken Hill
Rugbywêreldbeker 2011	Copa do Mundo de Rugby Union de 2011
Puma (genus)	Puma (género)
Publieke maatskappy	Empresa estatal
Chaetodontidae	Chaetodontidae
Python (genus)	Python (gênero)
Kolwezi	Kolwezi
Elongasie (sterrekunde)	Elongação (astronomia)
Siberiese bergwesel	Mustela sibirica
The Fray	The Fray
Dilofosourus	Dilofossauro
Abbotsford	Abbotsford (Colúmbia Britânica)
Virgo-sterrestelselswerm	Aglomerado de Virgem
Pierre Messmer	Pierre Messmer
Edgar Wallace	Edgar Wallace
Argaïese Griekeland	Período Arcaico
Sozopol	Sozopol
Hiperglukemie	Hiperglicemia
Gnaeus Iulius Agricola	Cneu Júlio Agrícola
Wasili I van Moskou	Basílio I da Rússia
Ethelbald van Wessex	Etelbaldo de Wessex
Geografie van die Verenigde State	Geografia dos Estados Unidos
Sint James-paleis	Palácio de St. James
Wi-Fi Protected Access	Wi-Fi Protected Access
Shoegaze	Shoegaze
Titus Andronicus	Titus Andronicus
Hammingafstand	Distância de Hamming
Tru-osmose	Osmose inversa
Ethelbert van Wessex	Etelberto de Wessex
Rooibos	Rooibos
Henryk Wieniawski	Henryk Wieniawski
Swaarddraer	Xiphophorus hellerii
Malvalekker	Marshmallow
Arboretum	Arboreto
Ethelred van Wessex	Etelredo de Wessex
Ethelweard van Wessex	Ethelweard de Wessex
Ethelwulf van Wessex	Etelvulfo de Wessex
Gourdon (Alpes-Maritimes)	Gourdon (Alpes Marítimos)
Locronan	Locronan
Eindige versameling	Conjunto finito
Molekulêre wolk	Nuvem molecular
Bagel	Bagel
Lys van nasionale tale van Indië	Lista de línguas nacionais da Índia
Calakmul	Calakmul
Veringstelsel	Suspensão automotiva
Eugène Viollet-le-Duc	Eugène Viollet-le-Duc
Chronos	Chronos
Silwerjakkals	Raposa-do-cabo
Jonas Savimbi	Jonas Savimbi
Wierook	Incenso
Kourou	Kourou
Omorivier	Rio Omo
Internasionale Lughawe Wnoekowo	Aeroporto Internacional Vnukovo
Rooilechwe	Cob-leche
Poekoe	Kobus vardonii
Ankylosauria	Ankylosauria
Urk	Urk
Christen-Demokratiese Appèl	Apelo Cristão-Democrático
Provinsies van Litaue	Condados da Lituânia
Voorskoot	Avental
President van Suid-Afrika	Presidente da África do Sul
Dolmabahçe-paleis	Palácio Dolmabahçe
Kolgans	Ganso-do-egito
Chlooramfenikol	Cloranfenicol
San Pedro Sula	San Pedro Sula
Eliphas Levi	Eliphas Lévi
Carolus-Duran	Carolus-Duran
MD-skyf	MiniDisc
Joeri Dolgoroeki	Jorge I da Rússia
Treurvy	Ficus benjamina
Party van die Arbeid	Partido do Trabalho (Países Baixos)
Vermoede van onskuld	Presunção da inocência
Rif (Atlasgebergte)	Rife
Oorbietjie	Ourebia ourebi
Smørrebrød	Smørrebrød
Blatjang	Chutney
Ford Mondeo	Ford Mondeo
Maankarretjie	Rover lunar
Hot Space	Hot Space
Flash Gordon (album)	Flash Gordon (álbum)
Bree	Bree (Bélgica)
Thomas Andrews (skeepsbouer)	Thomas Andrews
Gryspylstormvoël	Pardela-cinza
Navorsing en Ontwikkeling	Pesquisa e desenvolvimento
Reusenellie	Petrel-gigante
Marionwalvisvoël	Pachyptila salvini
Brilbassiaan	Pardela-de-óculos
Beauvechain	Beauvechain
Johan Huizinga	Johan Huizinga
Robert Carlyle Byrd	Robert Byrd
Wau	Wau
Noe	Nun
Ehretia	Ehretia
Uruguaanse nasionale rugbyspan	Seleção Uruguaia de Rugby Union
Panic at the Disco	Panic! at the Disco
Jamie Uys	Jamie Uys
WOH G64	WOH G64
Perindopril	Perindopril
Thomas Johansson	Thomas Johansson
Pentakwark	Pentaquark
Kwesbare spesie	Espécie vulnerável
Witvlerkvleikuiken	Frango-d’água-d’asa-branca
Maastricht (tydperk)	Maastrichtiano
Palet-doktervis	Cirurgião-patela
Novogrudok	Navahrudak
Nechen	Nekhen
Kirsch	Kirsch
Multifunksiedrukker	Equipamento multifuncional
Strafskop (sokker)	Pênalti
Cristero-oorlog	Guerra Cristera
Muon-neutrino	Neutrino do múon
Sjatrandja	Shatranji
1998-Drienasiesreeks	Três Nações 1998
Meesterstoernooi	Masters de Golfe
HMS Invincible (R05)	HMS Invincible (R05)
Ilja Oeljanof	Ilia Uliánov
Acropomatidae	Acropomatidae
George VI van die Verenigde Koninkryk	Jorge VI do Reino Unido
Sylyn	Linha lateral
Harlow Shapley	Harlow Shapley
Pittsburg, Kalifornië	Pittsburg (Califórnia)
Bob Woolmer	Bob Woolmer
Yuto Nagatomo	Yuto Nagatomo
Inessief	Caso inessivo
Poent	Punt
Mr. President	Mr. President
Ouderkerk aan de Amstel	Ouderkerk aan de Amstel
Armdruk	Luta de braço
Marmerpaleis	Palácio de Mármore (São Petersburgo)
ICloud	ICloud
C4-plant	Fotossíntese C4
Mimi Coertse	Mimi Coertse
Fita	Ѳ
Yuto Sato	Yuto Sato
Bačka Bačka Palanka	FK Bačka Bačka Palanka
Bevolkingsafname	Inverno demográfico
FIFA Sokker-Wêreldbekertoernooi in 2022	Copa do Mundo FIFA de 2022
Homokinetiese koppeling	Junta homocinética
Mitsugu Nomura	Mitsugu Nomura
Jason Bateman	Jason Bateman
SilkAir	SilkAir
Schalk Burger	Schalk Burger
Marcianus-suil	Coluna de Marciano
Langkuifarend	Lophaetus occipitalis
Imelda Marcos	Imelda Marcos
Anna Anderson	Anna Anderson
Roma Ryan	Roma Ryan
Eerste Meksikaanse Keiserryk	Império Mexicano
Joes (Cyrillies)	Yus
Korttoonkliplyster	Melro-das-rochas-de-dedos-curtos
Sino-atriale knoop	Nó sinusal
Masao Uchino	Masao Uchino
Pilar Lorengar	Pilar Lorengar
ABC	ABC
C3-plant	Fotossíntese C3
Bauhinia	Bauhinia
Carl Reiner	Carl Reiner
Hajime Hosogai	Hajime Hosogai
Liopleurodon	Liopleurodon
Maria Mena	Maria Mena
William Thomas Stead	William Thomas Stead
Jurga Šeduikytė	Jurga Šeduikytė
Hans van Mierlo	Hans van Mierlo
Tiksotropie	Tixotropia
Agnostisisme	Agnosticismo
Marjorie Estiano	Marjorie Estiano
Fillet	Filé
Crex	Crex
Jakob	Jacó
Genève Internasionale Lughawe	Aeroporto Internacional de Genebra
Jan Garbarek	Jan Garbarek
Kaapse dakvlermuis	Neoromicia capensis
Toxandrië	Toxandria
China Southern Airlines	China Southern Airlines
Erna Solberg	Erna Solberg
